PublishedDate,Code,ApplicationDate,PublishReason,ShortMarginOutstanding,DailyChangeShortMarginOutstanding,ShortMarginOutstandingListedShareRatio,LongMarginOutstanding,DailyChangeLongMarginOutstanding,LongMarginOutstandingListedShareRatio,ShortLongRatio,ShortNegotiableMarginOutstanding,DailyChangeShortNegotiableMarginOutstanding,ShortStandardizedMarginOutstanding,DailyChangeShortStandardizedMarginOutstanding,LongNegotiableMarginOutstanding,DailyChangeLongNegotiableMarginOutstanding,LongStandardizedMarginOutstanding,DailyChangeLongStandardizedMarginOutstanding,TSEMarginBorrowingAndLendingRegulationClassification
2025-11-07,26390,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",3.0,0.0,*,729.0,-3.0,*,0.4,0.0,0.0,3.0,0.0,688.0,0.0,41.0,-3.0,001
2025-11-07,26480,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",10.0,0.0,*,6220.0,0.0,*,0.2,0.0,0.0,10.0,0.0,6000.0,0.0,220.0,0.0,001
2025-11-07,26670,2025-11-06,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",391700.0,-200.0,3.0048,2455200.0,-2600.0,18.8344,16.0,0.0,0.0,391700.0,-200.0,1066800.0,-4300.0,1388400.0,1700.0,002
2025-11-07,26980,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",30300.0,0.0,0.1807,33300.0,0.0,0.1986,91.0,500.0,0.0,29800.0,0.0,14100.0,0.0,19200.0,0.0,001
2025-11-07,27050,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",8200.0,400.0,0.1129,39200.0,0.0,0.5397,20.9,0.0,0.0,8200.0,400.0,28300.0,-200.0,10900.0,200.0,001
2025-11-07,27430,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '1'}",318400.0,0.0,0.3244,1421000.0,0.0,1.4479,22.4,318400.0,0.0,0.0,0.0,1421000.0,0.0,0.0,0.0,101
2025-11-07,282A0,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",4084.0,0.0,*,52003.0,5890.0,*,7.9,0.0,0.0,4084.0,0.0,26652.0,3736.0,25351.0,2154.0,001
2025-11-07,28360,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,231.0,-1.0,*,0.0,0.0,0.0,0.0,0.0,60.0,-1.0,171.0,0.0,001
2025-11-07,283A0,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,614.0,0.0,*,0.0,0.0,0.0,0.0,0.0,400.0,0.0,214.0,0.0,001
2025-11-07,28410,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",98254.0,0.0,*,172814.0,21815.0,*,56.9,0.0,0.0,98254.0,0.0,42707.0,20015.0,130107.0,1800.0,001
2025-11-07,28450,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",15938.0,610.0,*,60266.0,1359.0,*,26.4,0.0,0.0,15938.0,610.0,34796.0,159.0,25470.0,1200.0,001
2025-11-07,28460,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",800.0,0.0,*,1720.0,1041.0,*,46.5,0.0,0.0,800.0,0.0,51.0,-38.0,1669.0,1079.0,001
2025-11-07,28570,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,70.0,0.0,*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,001
2025-11-07,28690,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",48.0,-64.0,*,27214.0,1652.0,*,0.2,0.0,0.0,48.0,-64.0,17847.0,587.0,9367.0,1065.0,001
2025-11-07,28700,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",2499.0,79.0,*,376598.0,-1516.0,*,0.7,0.0,0.0,2499.0,79.0,353005.0,-393.0,23593.0,-1123.0,001
2025-11-07,29260,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",183900.0,13100.0,1.2989,1247200.0,8400.0,8.8093,14.7,0.0,0.0,183900.0,13100.0,675500.0,-600.0,571700.0,9000.0,001
2025-11-07,29360,2025-11-06,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",814900.0,-1800.0,1.4883,12734900.0,-2500.0,23.2592,6.4,435200.0,0.0,379700.0,-1800.0,12380500.0,900.0,354400.0,-3400.0,002
2025-11-07,30040,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",200.0,-200.0,0.0048,118500.0,-200.0,2.8427,0.2,0.0,0.0,200.0,-200.0,78800.0,100.0,39700.0,-300.0,001
2025-11-07,30830,2025-11-06,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,1154600.0,-5600.0,15.4377,0.0,0.0,0.0,0.0,0.0,665500.0,400.0,489100.0,-6000.0,002
2025-11-07,31210,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",67600.0,21400.0,0.2125,1051800.0,62200.0,3.3069,6.4,0.0,0.0,67600.0,21400.0,569200.0,59700.0,482600.0,2500.0,001
2025-11-07,31370,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",251400.0,0.0,1.9428,421700.0,14700.0,3.2588,59.6,0.0,0.0,251400.0,0.0,170200.0,-1100.0,251500.0,15800.0,001
2025-11-07,31600,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",70200.0,5500.0,0.4717,58700.0,-1100.0,0.3944,119.6,0.0,0.0,70200.0,5500.0,20100.0,1100.0,38600.0,-2200.0,001
2025-11-07,31950,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",68200.0,-100.0,0.8239,676700.0,75700.0,8.1754,10.1,0.0,0.0,68200.0,-100.0,300100.0,74800.0,376600.0,900.0,001
2025-11-07,325A0,2025-11-06,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",437400.0,2600.0,5.7278,1292800.0,-15200.0,16.9294,33.8,0.0,0.0,437400.0,2600.0,402600.0,-14800.0,890200.0,-400.0,002
2025-11-07,33410,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",4700.0,0.0,0.0151,5800.0,-900.0,0.0187,81.0,400.0,0.0,4300.0,0.0,1400.0,0.0,4400.0,-900.0,001
2025-11-07,338A0,2025-11-06,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,320300.0,-900.0,23.5584,0.0,0.0,0.0,0.0,0.0,86400.0,300.0,233900.0,-1200.0,002
2025-11-07,34540,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",52100.0,9800.0,0.3607,108300.0,-5500.0,0.7497,48.1,0.0,0.0,52100.0,9800.0,71300.0,-7000.0,37000.0,1500.0,001
2025-11-07,34980,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",1358600.0,-445900.0,6.8577,1954000.0,-365600.0,9.8631,69.5,10000.0,9900.0,1348600.0,-455800.0,858200.0,10300.0,1095800.0,-375900.0,001
2025-11-07,35010,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",3300.0,-100.0,0.0215,45400.0,-2900.0,0.2955,7.3,0.0,0.0,3300.0,-100.0,30500.0,-500.0,14900.0,-2400.0,001
2025-11-07,35210,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",600.0,0.0,0.0023,547900.0,7400.0,2.0702,0.1,0.0,0.0,600.0,0.0,128300.0,0.0,419600.0,7400.0,001
2025-11-07,35260,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",900.0,0.0,0.0149,43400.0,-15600.0,0.7165,2.1,0.0,0.0,900.0,0.0,33000.0,-14200.0,10400.0,-1400.0,001
2025-11-07,35470,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",150600.0,6400.0,1.5973,204900.0,-500.0,2.1732,73.5,0.0,0.0,150600.0,6400.0,96600.0,-200.0,108300.0,-300.0,001
2025-11-07,354A0,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,2424.0,-565.0,*,0.0,0.0,0.0,0.0,0.0,2008.0,-500.0,416.0,-65.0,001
2025-11-07,36240,2025-11-06,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,3314500.0,-29300.0,17.0021,0.0,0.0,0.0,0.0,0.0,1125600.0,-2300.0,2188900.0,-27000.0,002
2025-11-07,36390,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",58800.0,-700.0,0.8938,518300.0,2000.0,7.8781,11.3,0.0,0.0,58800.0,-700.0,343100.0,1600.0,175200.0,400.0,001
2025-11-07,363A0,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,2484.0,-14.0,*,0.0,0.0,0.0,0.0,0.0,133.0,-14.0,2351.0,0.0,001
2025-11-07,36450,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",3300.0,100.0,0.0306,156300.0,-700.0,1.4508,2.1,0.0,0.0,3300.0,100.0,97200.0,-700.0,59100.0,0.0,001
2025-11-07,364A0,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,2316.0,-100.0,*,0.0,0.0,0.0,0.0,0.0,2140.0,100.0,176.0,-200.0,001
2025-11-07,36550,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",95800.0,-2700.0,0.4296,493200.0,-85700.0,2.2116,19.4,0.0,0.0,95800.0,-2700.0,232000.0,-36900.0,261200.0,-48800.0,001
2025-11-07,36560,2025-11-06,"{'Restricted': '1', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",6085100.0,20100.0,10.0097,16285200.0,378900.0,26.7883,37.4,600.0,0.0,6084500.0,20100.0,7515400.0,225400.0,8769800.0,153500.0,003
2025-11-07,36640,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",1217800.0,50500.0,1.4388,10197700.0,-34600.0,12.0485,11.9,0.0,0.0,1217800.0,50500.0,3070100.0,5600.0,7127600.0,-40200.0,001
2025-11-07,36880,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,4800.0,300.0,0.019,0.0,0.0,0.0,0.0,0.0,2800.0,0.0,2000.0,300.0,001
2025-11-07,36920,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",421200.0,-800.0,5.1429,765300.0,50300.0,9.3443,55.0,500.0,300.0,420700.0,-1100.0,215100.0,10200.0,550200.0,40100.0,001
2025-11-07,373A0,2025-11-06,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,463200.0,-5900.0,18.1647,0.0,0.0,0.0,0.0,0.0,247200.0,-5500.0,216000.0,-400.0,002
2025-11-07,37470,2025-11-06,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",82300.0,-12100.0,1.1055,1461000.0,-5800.0,19.6244,5.6,0.0,0.0,82300.0,-12100.0,512400.0,-29400.0,948600.0,23600.0,002
2025-11-07,37500,2025-11-06,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,1973000.0,0.0,22.0955,0.0,0.0,0.0,0.0,0.0,1597500.0,0.0,375500.0,0.0,002
2025-11-07,376A0,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,0.0,0.0,*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001
2025-11-07,37780,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",2827100.0,-9400.0,6.7488,2973700.0,174600.0,7.0987,95.1,109400.0,300.0,2717700.0,-9700.0,1088100.0,37000.0,1885600.0,137600.0,001
2025-11-07,379A0,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,776.0,29.0,*,0.0,0.0,0.0,0.0,0.0,630.0,30.0,146.0,-1.0,001
2025-11-07,38100,2025-11-06,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,4368500.0,2800.0,17.4649,0.0,0.0,0.0,0.0,0.0,1841700.0,6400.0,2526800.0,-3600.0,002
2025-11-07,381A0,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,103.0,0.0,*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,001
2025-11-07,382A0,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,10.0,0.0,*,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,001
2025-11-07,383A0,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,580.0,0.0,*,0.0,0.0,0.0,0.0,0.0,500.0,0.0,80.0,0.0,001
2025-11-07,39050,2025-11-06,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",1273500.0,24200.0,5.3982,7197200.0,68200.0,30.5082,17.7,0.0,0.0,1273500.0,24200.0,5482600.0,-3000.0,1714600.0,71200.0,002
2025-11-07,39280,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",497400.0,,5.7105,1156000.0,,13.2716,43.0,3000.0,,494400.0,,483900.0,,672100.0,,001
2025-11-07,40820,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",828800.0,-189200.0,3.3967,1135300.0,4600.0,4.6529,73.0,20000.0,-3400.0,808800.0,-185800.0,298500.0,18500.0,836800.0,-13900.0,001
2025-11-07,42650,2025-11-06,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,749900.0,1000.0,16.6061,0.0,0.0,0.0,0.0,0.0,411800.0,400.0,338100.0,600.0,002
2025-11-07,42880,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",107900.0,-1400.0,2.8278,454800.0,-100.0,11.9191,23.7,0.0,0.0,107900.0,-1400.0,162400.0,100.0,292400.0,-200.0,001
2025-11-07,44040,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",19200.0,2300.0,0.1863,611200.0,-2500.0,5.93,3.1,0.0,0.0,19200.0,2300.0,63500.0,-800.0,547700.0,-1700.0,001
2025-11-07,44180,2025-11-06,"{'Restricted': '1', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",69500.0,0.0,0.4777,1116700.0,-4200.0,7.6748,6.2,0.0,0.0,69500.0,0.0,445200.0,-2500.0,671500.0,-1700.0,003
2025-11-07,44240,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",7400.0,300.0,0.1095,148100.0,-600.0,2.1915,5.0,0.0,0.0,7400.0,300.0,109600.0,300.0,38500.0,-900.0,001
2025-11-07,44250,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",254000.0,-2800.0,2.2508,523600.0,-6800.0,4.6398,48.5,0.0,0.0,254000.0,-2800.0,337600.0,-2500.0,186000.0,-4300.0,001
2025-11-07,44360,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",306100.0,0.0,1.9916,861500.0,-6600.0,5.6052,35.5,0.0,0.0,306100.0,0.0,604100.0,-4800.0,257400.0,-1800.0,001
2025-11-07,44460,2025-11-06,"{'Restricted': '1', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",65200.0,31300.0,0.46,425900.0,-40100.0,3.005,15.3,0.0,-100.0,65200.0,31400.0,139300.0,5000.0,286600.0,-45100.0,003
2025-11-07,44640,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,204300.0,-76900.0,0.9172,0.0,0.0,0.0,0.0,0.0,91600.0,-28400.0,112700.0,-48500.0,001
2025-11-07,44650,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",29400.0,1400.0,0.4947,25900.0,-300.0,0.4358,113.5,0.0,0.0,29400.0,1400.0,12100.0,-900.0,13800.0,600.0,001
2025-11-07,44770,2025-11-06,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",217400.0,-100.0,0.1845,25964000.0,237700.0,22.0367,0.8,7500.0,0.0,209900.0,-100.0,20452000.0,40800.0,5512000.0,196900.0,002
2025-11-07,45640,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",1688600.0,928600.0,0.4986,17594900.0,-143300.0,5.1957,9.6,0.0,0.0,1688600.0,928600.0,8368500.0,-139000.0,9226400.0,-4300.0,001
2025-11-07,45880,2025-11-06,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,5470200.0,-30900.0,20.2931,0.0,0.0,0.0,0.0,0.0,3483100.0,-15000.0,1987100.0,-15900.0,002
2025-11-07,45980,2025-11-06,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,1903900.0,16000.0,16.169,0.0,0.0,0.0,0.0,0.0,873700.0,5600.0,1030200.0,10400.0,002
2025-11-07,46260,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",18300.0,1700.0,0.0313,90300.0,12700.0,0.1546,20.3,2700.0,-300.0,15600.0,2000.0,54000.0,4100.0,36300.0,8600.0,001
2025-11-07,46760,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",801900.0,-4300.0,0.3424,2316700.0,42000.0,0.9892,34.6,188000.0,6200.0,613900.0,-10500.0,726700.0,-23200.0,1590000.0,65200.0,001
2025-11-07,47120,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,203700.0,-1900.0,1.0739,0.0,0.0,0.0,0.0,0.0,147000.0,0.0,56700.0,-1900.0,001
2025-11-07,47450,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",8700.0,-100.0,0.016,129700.0,-1100.0,0.2389,6.7,0.0,0.0,8700.0,-100.0,57300.0,-900.0,72400.0,-200.0,001
2025-11-07,48130,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '1'}",259800.0,1600.0,0.6501,1871700.0,6300.0,4.6837,13.9,0.0,0.0,259800.0,1600.0,1171400.0,500.0,700300.0,5800.0,101
2025-11-07,48330,2025-11-06,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,-100.0,0.0,11477800.0,208700.0,18.9396,0.0,0.0,-100.0,0.0,0.0,4098000.0,66500.0,7379800.0,142200.0,002
2025-11-07,49170,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",21400.0,3900.0,0.0443,1664900.0,165600.0,3.4492,1.3,4500.0,3900.0,16900.0,0.0,307800.0,17200.0,1357100.0,148400.0,001
2025-11-07,49570,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",4300.0,-900.0,0.0397,107900.0,14100.0,0.9954,4.0,0.0,-700.0,4300.0,-200.0,44300.0,-400.0,63600.0,14500.0,001
2025-11-07,50170,2025-11-06,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",41700.0,0.0,0.0533,87900.0,11600.0,0.1124,47.4,1200.0,0.0,40500.0,0.0,37300.0,3100.0,50600.0,8500.0,001
